order_id,customer_id,warehouse_id,workflow_type,preparation_time_min,packing_accuracy_pct,delivery_complaints,amount,status,signup_date,revenue,preparation_rate_per_hour,packing_accuracy_tier,delivery_complaint_quartile,packing_accuracy_score,preparation_speed_score,delivery_complaint_score,workflow_failure_score,warehouse_health_score
1219,1824,W4,Packaging,13.41,95.21,0,253.88,failed,2023-11-28,,4.47,Good,Q2,9.52,1.12,10.0,10,61.1
1220,1136,W4,Packaging,21.76,100.0,1,95.33,completed,2023-10-15,95.33,2.76,Excellent,Q3,10.0,0.69,7.5,0,70.5
1221,3983,W1,Sorting,9.71,89.47,0,814.72,pending,2025-12-17,,6.18,Fair,Q2,8.95,1.54,10.0,5,67.7
1222,3533,W4,Packaging,22.78,92.3,0,309.01,pending,2026-02-18,,2.63,Good,Q2,9.23,0.66,10.0,5,66.5
1223,1413,W2,Picking,11.63,87.03,0,446.9,completed,2023-08-30,446.9,5.16,Fair,Q2,8.7,1.29,10.0,0,73.7
1224,2187,W4,Packaging,15.3,95.57,0,700.81,completed,2024-05-29,700.81,3.92,Good,Q2,9.56,0.98,10.0,0,75.9
1225,3503,W4,Sorting,27.27,86.11,2,727.42,completed,2025-10-21,727.42,2.2,Fair,Q4,8.61,0.55,5.0,0,59.0
1226,2077,W3,Packing,21.16,85.61,0,501.62,completed,2023-03-03,501.62,2.84,Fair,Q2,8.56,0.71,10.0,0,71.7
1227,2350,W1,Sorting,22.0,100.0,2,697.0,completed,2023-05-08,697.0,2.73,Excellent,Q4,10.0,0.68,5.0,0,64.2
1228,4135,W2,Packing,21.83,98.31,0,602.08,completed,2023-03-14,602.08,2.75,Excellent,Q2,9.83,0.69,10.0,0,76.1
1229,2108,W3,Picking,10.78,93.21,2,805.41,failed,2023-03-27,,5.57,Good,Q4,9.32,1.39,5.0,10,48.6
1230,4201,W1,Picking,18.87,97.88,1,413.79,completed,2024-04-11,413.79,3.18,Excellent,Q3,9.79,0.79,7.5,0,70.0
1231,1074,W1,Picking,16.46,94.71,0,585.8,completed,2026-02-05,585.8,3.65,Good,Q2,9.47,0.91,10.0,0,75.4
1232,3250,W4,Picking,12.13,96.72,1,600.62,completed,2023-10-10,600.62,4.95,Good,Q3,9.67,1.24,7.5,0,70.7
1233,1975,W1,Packing,9.52,88.85,0,781.59,completed,2024-04-20,781.59,6.3,Fair,Q2,8.88,1.58,10.0,0,75.0
1234,3326,W1,Picking,19.48,97.17,0,677.31,completed,2023-04-04,677.31,3.08,Excellent,Q2,9.72,0.77,10.0,0,75.9
1235,3683,W1,Packaging,19.31,96.46,1,306.97,pending,2024-05-15,,3.11,Good,Q3,9.65,0.78,7.5,5,62.0
1236,2024,W3,Packaging,18.96,92.57,1,79.13,completed,2026-01-18,79.13,3.16,Good,Q3,9.26,0.79,7.5,0,68.1
1237,2502,W2,Packing,24.74,82.23,2,267.77,completed,2026-02-03,267.77,2.43,Poor,Q4,8.22,0.61,5.0,0,57.8
1238,1221,W3,Packaging,13.4,93.92,3,435.38,completed,2024-12-10,435.38,4.48,Good,Q4,9.39,1.12,2.5,0,56.9
1239,1863,W4,Packing,17.78,97.58,1,634.49,completed,2023-09-09,634.49,3.37,Excellent,Q3,9.76,0.84,7.5,0,70.0
1240,1467,W3,Packaging,17.05,95.0,2,653.1,completed,2023-02-13,653.1,3.52,Good,Q4,9.5,0.88,5.0,0,63.0
1241,2572,W4,Picking,11.61,96.42,1,728.57,completed,2025-10-11,728.57,5.17,Good,Q3,9.64,1.29,7.5,0,70.7
1242,2765,W1,Packing,17.22,97.21,1,169.0,completed,2025-12-26,169.0,3.48,Excellent,Q3,9.72,0.87,7.5,0,69.9
1243,4392,W1,Sorting,19.76,83.42,3,295.74,completed,2024-06-21,295.74,3.04,Poor,Q4,8.34,0.76,2.5,0,52.3
1244,2751,W5,Packaging,16.51,85.43,3,377.45,pending,2023-04-27,,3.63,Fair,Q4,8.54,0.91,2.5,5,45.9
1245,3945,W1,Packing,21.35,93.24,2,368.9,failed,2026-03-09,,2.81,Good,Q4,9.32,0.7,5.0,10,46.9
1246,1540,W5,Sorting,22.45,81.94,3,787.09,completed,2023-02-01,787.09,2.67,Poor,Q4,8.19,0.67,2.5,0,51.6
1247,2481,W3,Sorting,19.4,96.9,0,528.98,completed,2024-07-04,528.98,3.09,Good,Q2,9.69,0.77,10.0,0,75.8
1248,1732,W3,Picking,20.67,93.2,0,235.87,completed,2025-06-27,235.87,2.9,Good,Q2,9.32,0.73,10.0,0,74.4
1249,1239,W4,Picking,2.49,100.0,0,196.9,completed,2026-04-01,196.9,24.1,Excellent,Q2,10.0,6.02,10.0,0,90.0
1250,2056,W1,Sorting,20.0,83.41,0,382.77,cancelled,2024-07-19,,3.0,Poor,Q2,8.34,0.75,10.0,10,56.1
1251,1157,W3,Packing,16.27,92.05,0,110.56,completed,2024-01-13,110.56,3.69,Good,Q2,9.21,0.92,10.0,0,74.5
1252,3926,W5,Packing,20.52,94.74,2,65.78,completed,2024-06-14,65.78,2.92,Good,Q4,9.47,0.73,5.0,0,62.5
1253,1317,W3,Picking,19.32,93.49,0,307.02,completed,2025-11-04,307.02,3.11,Good,Q2,9.35,0.78,10.0,0,74.7
1254,4369,W4,Picking,8.56,98.49,1,325.09,completed,2025-05-01,325.09,7.01,Excellent,Q3,9.85,1.75,7.5,0,72.6
1255,3670,W1,Packing,20.37,97.38,1,355.79,cancelled,2025-02-06,,2.95,Excellent,Q3,9.74,0.74,7.5,10,54.7
1256,3421,W4,Sorting,13.81,94.35,1,791.81,completed,2023-02-22,791.81,4.34,Good,Q3,9.43,1.09,7.5,0,69.5
1257,1880,W1,Packaging,8.31,95.03,0,302.28,pending,2025-02-14,,7.22,Good,Q2,9.5,1.81,10.0,5,70.3
1258,1316,W5,Picking,19.46,95.28,3,557.09,completed,2024-04-04,557.09,3.08,Good,Q4,9.53,0.77,2.5,0,56.5
1259,3131,W5,Packing,29.03,94.27,2,565.43,completed,2025-06-22,565.43,2.07,Good,Q4,9.43,0.52,5.0,0,61.8
1260,4272,W3,Sorting,12.88,84.07,0,289.45,completed,2025-01-11,289.45,4.66,Poor,Q2,8.41,1.16,10.0,0,72.3
1261,1326,W2,Packing,28.17,89.04,0,357.29,completed,2024-12-21,357.29,2.13,Fair,Q2,8.9,0.53,10.0,0,72.5
1262,2715,W5,Picking,24.06,88.19,0,389.89,cancelled,2024-04-15,,2.49,Fair,Q2,8.82,0.62,10.0,10,57.4
1263,4259,W5,Packaging,21.35,98.26,0,520.63,cancelled,2024-08-10,,2.81,Excellent,Q2,9.83,0.7,10.0,10,61.2
1264,3024,W3,Sorting,12.82,87.92,2,138.91,completed,2024-02-10,138.91,4.68,Fair,Q4,8.79,1.17,5.0,0,61.2
1265,1517,W2,Packing,23.44,92.25,0,635.28,completed,2023-03-11,635.28,2.56,Good,Q2,9.22,0.64,10.0,0,73.9
1266,2589,W4,Picking,11.32,100.0,0,738.84,completed,2025-05-14,738.84,5.3,Excellent,Q2,10.0,1.33,10.0,0,78.3
1267,3422,W3,Packaging,10.21,92.39,3,765.13,completed,2026-05-31,765.13,5.88,Good,Q4,9.24,1.47,2.5,0,57.3
1268,2838,W5,Picking,27.06,97.59,2,311.39,failed,2025-04-17,,2.22,Excellent,Q4,9.76,0.55,5.0,10,48.0
1269,3086,W4,Packing,14.34,95.81,1,780.15,completed,2023-06-21,780.15,4.18,Good,Q3,9.58,1.05,7.5,0,69.9
1270,2796,W2,Picking,26.59,88.84,2,331.78,completed,2023-12-28,331.78,2.26,Fair,Q4,8.88,0.56,5.0,0,60.0
1271,3374,W5,Sorting,26.25,88.72,1,764.25,failed,2025-11-06,,2.29,Fair,Q3,8.87,0.57,7.5,10,51.2
1272,4334,W4,Sorting,23.62,92.65,1,134.57,completed,2024-03-07,134.57,2.54,Good,Q3,9.27,0.64,7.5,0,67.8
1273,2797,W4,Sorting,16.49,92.49,1,243.66,completed,2024-04-03,243.66,3.64,Good,Q3,9.25,0.91,7.5,0,68.4
1274,1948,W2,Sorting,24.25,87.98,3,103.61,failed,2024-07-24,,2.47,Fair,Q4,8.8,0.62,2.5,10,38.6
1275,3211,W2,Picking,23.24,87.11,4,816.48,completed,2026-01-06,816.48,2.58,Fair,Q4,8.71,0.65,0,0,47.1
1276,3339,W2,Picking,20.65,94.49,0,250.33,completed,2025-05-23,250.33,2.91,Good,Q2,9.45,0.73,10.0,0,74.9
1277,2770,W4,Packaging,15.73,98.25,0,386.08,pending,2025-10-07,,3.81,Excellent,Q2,9.83,0.95,10.0,5,69.3
1278,2448,W3,Picking,7.11,100.0,0,112.25,cancelled,2023-06-11,,8.44,Excellent,Q2,10.0,2.11,10.0,10,65.3
1279,3895,W2,Picking,14.78,92.66,0,663.83,completed,2024-10-06,663.83,4.06,Good,Q2,9.27,1.01,10.0,0,75.0
1280,3286,W1,Packing,13.21,93.25,0,173.98,completed,2023-03-14,173.98,4.54,Good,Q2,9.32,1.14,10.0,0,75.5
1281,4333,W1,Packaging,8.47,100.0,0,141.45,completed,2024-01-19,141.45,7.08,Excellent,Q2,10.0,1.77,10.0,0,79.4
1282,3962,W4,Sorting,14.72,92.56,0,446.12,completed,2024-03-14,446.12,4.08,Good,Q2,9.26,1.02,10.0,0,75.0
1283,2557,W1,Packing,14.4,93.63,1,234.67,completed,2026-04-10,234.67,4.17,Good,Q3,9.36,1.04,7.5,0,69.1
1284,1949,W2,Sorting,26.48,86.91,1,265.58,completed,2024-08-21,265.58,2.27,Fair,Q3,8.69,0.57,7.5,0,65.6
1285,4092,W4,Packing,13.34,97.86,0,108.83,pending,2024-08-11,,4.5,Excellent,Q2,9.79,1.12,10.0,5,69.6
1286,2306,W4,Packing,17.27,94.46,0,403.05,completed,2023-08-21,403.05,3.47,Good,Q2,9.45,0.87,10.0,0,75.2
1287,1961,W3,Packing,19.05,89.15,1,359.02,completed,2023-03-01,359.02,3.15,Fair,Q3,8.92,0.79,7.5,0,66.9
1288,4161,W3,Sorting,13.94,97.28,0,65.77,completed,2024-10-23,65.77,4.3,Excellent,Q2,9.73,1.08,10.0,0,76.8
1289,1896,W3,Sorting,21.31,87.98,1,420.4,completed,2024-11-26,420.4,2.82,Fair,Q3,8.8,0.7,7.5,0,66.3
1290,4193,W1,Sorting,20.47,94.26,3,462.57,completed,2023-08-14,462.57,2.93,Good,Q4,9.43,0.73,2.5,0,56.1
1291,2365,W5,Sorting,10.93,84.38,3,666.66,completed,2024-12-23,666.66,5.49,Poor,Q4,8.44,1.37,2.5,0,54.2
1292,1643,W5,Picking,20.45,87.53,1,180.7,completed,2026-01-02,180.7,2.93,Fair,Q3,8.75,0.73,7.5,0,66.2
1293,1055,W4,Packaging,18.96,99.69,0,222.67,completed,2023-03-15,222.67,3.16,Excellent,Q2,9.97,0.79,10.0,0,76.9
1294,1099,W1,Picking,19.08,97.6,0,251.38,completed,2024-04-16,251.38,3.14,Excellent,Q2,9.76,0.79,10.0,0,76.1
1295,2105,W2,Picking,25.04,97.71,0,633.34,completed,2023-06-23,633.34,2.4,Excellent,Q2,9.77,0.6,10.0,0,75.7
1296,4041,W1,Picking,13.6,95.43,0,31.83,completed,2026-01-14,31.83,4.41,Good,Q2,9.54,1.1,10.0,0,76.1
1297,2741,W5,Packaging,16.76,87.4,3,670.28,completed,2025-11-15,670.28,3.58,Fair,Q4,8.74,0.89,2.5,0,54.1
1298,2930,W1,Sorting,10.17,93.72,2,562.8,completed,2025-02-10,562.8,5.9,Good,Q4,9.37,1.47,5.0,0,64.0
1299,2001,W3,Packing,24.48,92.64,0,460.23,completed,2025-02-22,460.23,2.45,Good,Q2,9.26,0.61,10.0,0,73.9
1300,2852,W1,Packing,18.74,100.0,0,611.67,pending,2024-04-03,,3.2,Excellent,Q2,10.0,0.8,10.0,5,69.5
1301,4316,W5,Picking,20.34,95.12,0,292.58,completed,2023-06-21,292.58,2.95,Good,Q2,9.51,0.74,10.0,0,75.1
1302,2651,W1,Packaging,14.23,100.0,0,85.05,completed,2026-06-16,85.05,4.22,Excellent,Q2,10.0,1.05,10.0,0,77.6
1303,3822,W4,Packaging,11.25,96.57,0,45.49,completed,2026-03-03,45.49,5.33,Good,Q2,9.66,1.33,10.0,0,77.1
1304,3001,W5,Packing,12.14,88.29,2,484.61,cancelled,2026-01-22,,4.94,Fair,Q4,8.83,1.24,5.0,10,46.5
1305,4002,W4,Sorting,18.7,98.13,0,632.64,failed,2023-06-16,,3.21,Excellent,Q2,9.81,0.8,10.0,10,61.3
1306,4064,W1,Packing,18.28,89.82,2,150.35,completed,2023-09-06,150.35,3.28,Fair,Q4,8.98,0.82,5.0,0,61.0
1307,2995,W2,Packaging,21.39,90.8,0,685.63,completed,2023-10-14,685.63,2.81,Fair,Q2,9.08,0.7,10.0,0,73.5
1308,3771,W5,Packing,23.0,87.36,3,260.68,completed,2024-07-09,260.68,2.61,Fair,Q4,8.74,0.65,2.5,0,53.5
1309,3514,W5,Sorting,17.79,90.99,3,185.73,completed,2025-01-30,185.73,3.37,Fair,Q4,9.1,0.84,2.5,0,55.2
1310,4491,W5,Sorting,27.53,87.68,3,638.55,completed,2023-10-05,638.55,2.18,Fair,Q4,8.77,0.54,2.5,0,53.3
1311,1768,W2,Packing,18.13,91.25,4,275.39,completed,2024-02-13,275.39,3.31,Fair,Q4,9.12,0.83,0,0,49.0
1312,2435,W1,Packing,23.22,98.77,1,145.64,completed,2026-02-19,145.64,2.58,Excellent,Q3,9.88,0.65,7.5,0,70.0
1313,2252,W2,Sorting,25.4,86.9,3,503.03,completed,2025-01-22,503.03,2.36,Fair,Q4,8.69,0.59,2.5,0,53.1
1314,3427,W5,Packing,12.51,83.29,1,184.16,failed,2023-11-09,,4.8,Poor,Q3,8.33,1.2,7.5,10,50.9
1315,2352,W1,Packaging,16.81,97.35,1,654.66,completed,2026-03-24,654.66,3.57,Excellent,Q3,9.73,0.89,7.5,0,70.0
1316,1857,W5,Sorting,16.43,86.36,0,774.21,failed,2023-12-11,,3.65,Fair,Q2,8.64,0.91,10.0,10,57.5
1317,2324,W1,Packaging,24.57,99.42,1,745.3,failed,2023-06-09,,2.44,Excellent,Q3,9.94,0.61,7.5,10,55.1
1318,3049,W1,Packaging,19.39,90.01,1,288.12,completed,2023-08-29,288.12,3.09,Fair,Q3,9.0,0.77,7.5,0,67.2
1319,3479,W2,Packing,16.33,93.09,1,458.12,completed,2024-03-14,458.12,3.67,Good,Q3,9.31,0.92,7.5,0,68.6
1320,4231,W2,Sorting,27.42,91.04,0,424.23,completed,2024-05-28,424.23,2.19,Fair,Q2,9.1,0.55,10.0,0,73.2
1321,2737,W1,Packing,21.98,100.0,2,303.9,completed,2024-03-13,303.9,2.73,Excellent,Q4,10.0,0.68,5.0,0,64.2
1322,2810,W5,Packaging,14.23,92.36,3,23.91,completed,2025-01-09,23.91,4.22,Good,Q4,9.24,1.05,2.5,0,56.2
1323,3485,W5,Packaging,20.18,91.15,1,784.51,completed,2024-07-13,784.51,2.97,Fair,Q3,9.12,0.74,7.5,0,67.5
1324,2123,W1,Sorting,21.61,82.19,3,603.06,completed,2023-04-28,603.06,2.78,Poor,Q4,8.22,0.69,2.5,0,51.7
1325,3652,W5,Picking,35.21,85.27,0,410.33,cancelled,2026-01-22,,1.7,Fair,Q2,8.53,0.43,10.0,10,55.9
1326,1724,W1,Picking,11.51,92.5,0,604.21,completed,2023-09-27,604.21,5.21,Good,Q2,9.25,1.3,10.0,0,75.6
1327,2136,W1,Packing,21.56,97.55,0,731.34,pending,2024-02-02,,2.78,Excellent,Q2,9.75,0.7,10.0,5,68.4
1328,1693,W5,Picking,15.59,87.26,0,764.61,completed,2026-04-16,764.61,3.85,Fair,Q2,8.73,0.96,10.0,0,73.0
1329,3054,W3,Picking,8.58,100.0,0,703.91,failed,2023-10-30,,6.99,Excellent,Q2,10.0,1.75,10.0,10,64.4
1330,2676,W3,Picking,14.8,100.0,1,590.08,completed,2023-12-21,590.08,4.05,Excellent,Q3,10.0,1.01,7.5,0,71.3
1331,2896,W1,Sorting,16.1,95.75,0,487.77,completed,2023-06-30,487.77,3.73,Good,Q2,9.57,0.93,10.0,0,75.8
1332,1082,W1,Picking,12.59,100.0,1,538.23,completed,2023-12-13,538.23,4.77,Excellent,Q3,10.0,1.19,7.5,0,71.7
1333,1782,W1,Packaging,7.08,97.52,2,583.54,completed,2023-09-29,583.54,8.47,Excellent,Q4,9.75,2.12,5.0,0,66.9
1334,2695,W3,Picking,14.9,95.65,1,486.81,completed,2024-04-07,486.81,4.03,Good,Q3,9.56,1.01,7.5,0,69.7
1335,3370,W2,Sorting,23.65,91.3,1,424.05,cancelled,2025-01-14,,2.54,Fair,Q3,9.13,0.63,7.5,10,52.3
1336,3397,W3,Packing,14.49,92.76,0,807.97,pending,2025-02-28,,4.14,Good,Q2,9.28,1.04,10.0,5,67.6
1337,3063,W2,Packaging,13.41,93.33,1,300.72,failed,2026-02-03,,4.47,Good,Q3,9.33,1.12,7.5,10,54.2
1338,1472,W3,Picking,12.64,97.09,1,232.81,completed,2025-11-24,232.81,4.75,Excellent,Q3,9.71,1.19,7.5,0,70.7
1339,3872,W2,Packing,16.48,88.1,0,43.26,completed,2023-08-03,43.26,3.64,Fair,Q2,8.81,0.91,10.0,0,73.1
1340,1766,W3,Picking,21.02,92.82,1,768.99,completed,2025-01-03,768.99,2.85,Good,Q3,9.28,0.71,7.5,0,68.0
1341,2781,W3,Packaging,18.01,95.37,1,495.93,completed,2025-03-28,495.93,3.33,Good,Q3,9.54,0.83,7.5,0,69.2
1342,2229,W4,Packaging,11.26,93.86,1,581.59,completed,2023-03-24,581.59,5.33,Good,Q3,9.39,1.33,7.5,0,69.9
1343,2231,W2,Picking,20.67,82.99,1,442.69,completed,2026-05-07,442.69,2.9,Poor,Q3,8.3,0.73,7.5,0,64.6
1344,4229,W5,Packaging,21.7,87.5,1,568.94,failed,2023-04-21,,2.76,Fair,Q3,8.75,0.69,7.5,10,51.1
1345,1820,W1,Sorting,21.7,95.66,0,564.94,pending,2023-12-19,,2.76,Good,Q2,9.57,0.69,10.0,5,67.7
1346,2002,W3,Sorting,22.78,92.13,2,90.29,completed,2023-11-12,90.29,2.63,Good,Q4,9.21,0.66,5.0,0,61.4
1347,2934,W5,Sorting,24.04,88.35,0,192.43,completed,2025-02-09,192.43,2.5,Fair,Q2,8.83,0.62,10.0,0,72.5
1348,1546,W4,Packaging,14.86,98.13,1,652.14,pending,2025-03-29,,4.04,Excellent,Q3,9.81,1.01,7.5,5,63.1
1349,4032,W3,Sorting,18.75,87.73,1,422.74,pending,2026-04-16,,3.2,Fair,Q3,8.77,0.8,7.5,5,58.9
1350,3053,W1,Packaging,18.19,96.78,1,317.5,cancelled,2023-01-04,,3.3,Good,Q3,9.68,0.82,7.5,10,54.7
1351,2390,W5,Packing,19.94,86.87,2,378.56,cancelled,2025-02-25,,3.01,Fair,Q4,8.69,0.75,5.0,10,44.8
1352,2069,W2,Packing,23.79,87.85,3,416.34,completed,2025-05-13,416.34,2.52,Fair,Q4,8.79,0.63,2.5,0,53.6
1353,3686,W2,Packaging,17.64,90.79,2,626.78,completed,2025-04-08,626.78,3.4,Fair,Q4,9.08,0.85,5.0,0,61.4
1354,2991,W1,Packaging,12.67,91.99,0,394.67,completed,2025-04-02,394.67,4.74,Fair,Q2,9.2,1.18,10.0,0,75.1
1355,2527,W4,Picking,14.81,100.0,0,390.98,completed,2025-08-27,390.98,4.05,Excellent,Q2,10.0,1.01,10.0,0,77.5
1356,3763,W3,Sorting,13.94,93.72,2,649.28,completed,2023-06-13,649.28,4.3,Good,Q4,9.37,1.08,5.0,0,63.0
1357,2863,W2,Picking,24.92,90.65,2,622.57,completed,2025-06-09,622.57,2.41,Fair,Q4,9.07,0.6,5.0,0,60.7
1358,3454,W1,Packing,26.26,97.95,2,321.53,completed,2025-01-26,321.53,2.28,Excellent,Q4,9.79,0.57,5.0,0,63.2
1359,1071,W3,Packing,15.56,100.0,0,313.0,completed,2025-07-03,313.0,3.86,Excellent,Q2,10.0,0.96,10.0,0,77.4
1360,4025,W3,Sorting,18.57,88.8,0,45.57,completed,2025-03-22,45.57,3.23,Fair,Q2,8.88,0.81,10.0,0,73.1
1361,2876,W2,Packaging,26.67,94.61,0,244.37,completed,2026-06-18,244.37,2.25,Good,Q2,9.46,0.56,10.0,0,74.5
1362,3964,W2,Packing,16.66,89.58,2,523.81,completed,2023-07-27,523.81,3.6,Fair,Q4,8.96,0.9,5.0,0,61.1
1363,3955,W4,Picking,12.43,95.63,0,638.55,completed,2023-06-12,638.55,4.83,Good,Q2,9.56,1.21,10.0,0,76.5
1364,3208,W4,Picking,17.06,86.47,0,529.01,pending,2024-05-14,,3.52,Fair,Q2,8.65,0.88,10.0,5,65.0
1365,3054,W1,Sorting,21.34,100.0,1,170.07,completed,2023-04-04,170.07,2.81,Excellent,Q3,10.0,0.7,7.5,0,70.5
1366,1076,W5,Packing,29.15,87.21,0,355.0,cancelled,2025-04-28,,2.06,Fair,Q2,8.72,0.51,10.0,10,56.8
1367,2329,W2,Sorting,10.71,81.93,1,30.09,completed,2024-03-28,30.09,5.6,Poor,Q3,8.19,1.4,7.5,0,65.9
1368,3438,W1,Sorting,22.02,89.36,0,366.34,pending,2024-11-04,,2.72,Fair,Q2,8.94,0.68,10.0,5,65.5
1369,4499,W5,Packing,17.31,87.3,0,141.74,completed,2025-10-18,141.74,3.47,Fair,Q2,8.73,0.87,10.0,0,72.7
1370,1321,W2,Packaging,28.42,90.96,1,726.66,completed,2025-09-23,726.66,2.11,Fair,Q3,9.1,0.53,7.5,0,66.9
1371,2914,W5,Sorting,22.72,81.89,1,392.0,completed,2023-03-02,392.0,2.64,Poor,Q3,8.19,0.66,7.5,0,64.1
1372,4077,W2,Packaging,27.86,87.2,1,653.73,completed,2024-08-04,653.73,2.15,Fair,Q3,8.72,0.54,7.5,0,65.6
1373,2620,W5,Packing,17.2,92.11,0,118.12,failed,2024-03-23,,3.49,Good,Q2,9.21,0.87,10.0,10,59.4
1374,4008,W2,Picking,27.23,93.82,2,664.23,completed,2025-04-01,664.23,2.2,Good,Q4,9.38,0.55,5.0,0,61.7
1375,3720,W5,Packing,23.76,97.02,1,541.28,completed,2024-10-12,541.28,2.53,Excellent,Q3,9.7,0.63,7.5,0,69.3
1376,2840,W5,Packing,30.04,83.06,3,254.05,completed,2023-11-18,254.05,2.0,Poor,Q4,8.31,0.5,2.5,0,51.6
1377,2570,W2,Packing,16.19,89.36,0,772.58,completed,2026-04-03,772.58,3.71,Fair,Q2,8.94,0.93,10.0,0,73.6
1378,3539,W4,Packing,17.69,91.86,0,130.71,completed,2025-10-27,130.71,3.39,Fair,Q2,9.19,0.85,10.0,0,74.3
1379,2516,W1,Packing,15.88,97.3,0,90.96,failed,2023-02-16,,3.78,Excellent,Q2,9.73,0.94,10.0,10,61.4
1380,2511,W5,Packing,19.22,93.7,0,149.75,completed,2024-05-05,149.75,3.12,Good,Q2,9.37,0.78,10.0,0,74.7
1381,2888,W2,Packing,24.49,88.43,0,187.85,failed,2025-07-29,,2.45,Fair,Q2,8.84,0.61,10.0,10,57.5
1382,1455,W2,Packing,30.82,93.21,0,432.68,failed,2026-05-22,,1.95,Good,Q2,9.32,0.49,10.0,10,58.8
1383,3128,W3,Packaging,17.27,93.1,1,354.3,completed,2025-08-20,354.3,3.47,Good,Q3,9.31,0.87,7.5,0,68.5
1384,3931,W4,Picking,7.63,100.0,0,463.68,pending,2026-05-28,,7.86,Excellent,Q2,10.0,1.97,10.0,5,72.4
1385,1163,W5,Picking,20.62,90.06,2,620.5,completed,2025-01-14,620.5,2.91,Fair,Q4,9.01,0.73,5.0,0,60.9
1386,4380,W4,Packing,8.31,97.1,1,234.19,completed,2026-04-02,234.19,7.22,Excellent,Q3,9.71,1.81,7.5,0,72.3
1387,2351,W1,Packaging,15.47,93.66,1,235.86,completed,2023-06-01,235.86,3.88,Good,Q3,9.37,0.97,7.5,0,69.0
1388,2354,W4,Packing,22.73,95.66,0,590.48,pending,2025-07-11,,2.64,Good,Q2,9.57,0.66,10.0,5,67.6
1389,2485,W3,Sorting,19.6,89.64,1,324.66,completed,2024-08-19,324.66,3.06,Fair,Q3,8.96,0.77,7.5,0,67.0
1390,1632,W3,Packaging,21.03,92.47,3,577.19,completed,2023-09-21,577.19,2.85,Good,Q4,9.25,0.71,2.5,0,55.4
1391,1049,W2,Sorting,21.63,91.17,2,138.88,cancelled,2024-06-15,,2.77,Fair,Q4,9.12,0.69,5.0,10,46.1
1392,3404,W3,Packing,12.87,100.0,0,552.62,completed,2025-10-23,552.62,4.66,Excellent,Q2,10.0,1.17,10.0,0,77.9
1393,2555,W3,Sorting,25.86,89.31,2,419.14,completed,2023-01-30,419.14,2.32,Fair,Q4,8.93,0.58,5.0,0,60.2
1394,3985,W1,Sorting,14.64,93.42,2,523.22,completed,2023-09-02,523.22,4.1,Good,Q4,9.34,1.02,5.0,0,62.7
1395,4226,W2,Sorting,15.33,85.89,4,698.78,completed,2025-12-09,698.78,3.91,Fair,Q4,8.59,0.98,0,0,47.5
1396,3078,W2,Packaging,20.63,96.49,1,809.94,completed,2023-05-18,809.94,2.91,Good,Q3,9.65,0.73,7.5,0,69.4
1397,3825,W3,Picking,22.47,98.18,0,632.43,failed,2024-05-16,,2.67,Excellent,Q2,9.82,0.67,10.0,10,61.0
1398,4043,W2,Packing,24.45,93.22,1,246.69,completed,2024-01-25,246.69,2.45,Good,Q3,9.32,0.61,7.5,0,67.9
1399,3199,W1,Packaging,20.33,96.57,0,402.67,completed,2023-04-15,402.67,2.95,Good,Q2,9.66,0.74,10.0,0,75.7
1400,3221,W3,Picking,13.02,97.64,1,179.83,completed,2026-04-22,179.83,4.61,Excellent,Q3,9.76,1.15,7.5,0,70.8
1401,3632,W2,Packing,25.89,90.36,3,384.61,completed,2024-02-03,384.61,2.32,Fair,Q4,9.04,0.58,2.5,0,54.3
1402,3585,W5,Packing,17.12,88.56,3,241.07,failed,2023-12-28,,3.5,Fair,Q4,8.86,0.88,2.5,10,39.5
1403,3298,W3,Packing,22.22,92.69,1,244.87,completed,2025-10-27,244.87,2.7,Good,Q3,9.27,0.68,7.5,0,67.9
1404,3087,W3,Packing,15.4,93.81,0,20.44,completed,2025-08-21,20.44,3.9,Good,Q2,9.38,0.97,10.0,0,75.3
1405,3813,W4,Packaging,16.89,90.43,3,300.93,completed,2026-01-08,300.93,3.55,Fair,Q4,9.04,0.89,2.5,0,55.1
1406,2310,W2,Packaging,25.57,91.22,0,433.99,pending,2025-12-22,,2.35,Fair,Q2,9.12,0.59,10.0,5,65.9
1407,2622,W4,Picking,18.29,96.99,0,175.24,completed,2023-12-18,175.24,3.28,Good,Q2,9.7,0.82,10.0,0,76.0
1408,2707,W2,Packaging,16.1,86.49,1,512.02,completed,2024-07-05,512.02,3.73,Fair,Q3,8.65,0.93,7.5,0,66.3
1409,4052,W2,Sorting,24.43,85.63,2,310.53,completed,2024-10-07,310.53,2.46,Fair,Q4,8.56,0.61,5.0,0,59.0
1410,2655,W4,Sorting,21.76,90.44,2,651.46,completed,2023-04-24,651.46,2.76,Fair,Q4,9.04,0.69,5.0,0,60.9
1411,3711,W4,Sorting,21.72,97.1,0,183.85,completed,2024-06-08,183.85,2.76,Excellent,Q2,9.71,0.69,10.0,0,75.7
1412,4027,W3,Sorting,28.53,88.37,2,480.99,completed,2024-02-13,480.99,2.1,Fair,Q4,8.84,0.53,5.0,0,59.8
1413,2924,W2,Packing,23.52,91.96,1,617.26,cancelled,2023-04-05,,2.55,Fair,Q3,9.2,0.64,7.5,10,52.5
